sex,age,agegr,placesize,region,edu,eduspec,socprof,unempdur,income,marital,mmarr,ymarr,msepdiv,ysepdiv,ls,depress,trust,trustfam,trustneigh,sport,nofriend,smoke,nociga,alcabuse,alcsol,workab,wkabdur,wkabint,wkabintdur,emcc,englang,height,weight,bmi,id
MALE,37,35-44,RURAL AREAS,Wielkopolskie,SECONDARY,technical science,OTHER ECONOMICALLY INACTIVE,24,1500.0,SINGLE,,,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,YES,15,NO,NO,NO,-8,NO,,,NONE,176.0,76.0,24.535123966942106,3437
FEMALE,31,25-34,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,-8,-8.0,MARRIED,6.0,1998.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,NO,-8,NO,NO,,-8,NO,,,NONE,158.0,62.0,24.835763499439203,1141
FEMALE,51,45-59,"URBAN BELOW 20,000",Mazowieckie,VOCATIONAL/GRAMMAR,protection and safety,OTHER ECONOMICALLY INACTIVE,0,520.0,DIVORCED,1.0,1981.0,4.0,2006.0,MOSTLY DISSATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,YES,20,NO,NO,NO,-8,NO,,,NONE,160.0,60.0,23.4375,4053
FEMALE,68,65+,RURAL AREAS,Dolnoslaskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0,750.0,MARRIED,4.0,1963.0,,,MIXED,12.0,IT`S DIFFICULT TO TELL,YES,YES,YES,6,NO,-8,NO,NO,NO,-8,NO,,,NONE,160.0,75.0,29.296875,4552
MALE,76,65+,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,services for the population and transport services,RETIRED,0,900.0,MARRIED,4.0,1965.0,,,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,-8,NO,NO,NO,-8,NO,,,NONE,180.0,80.0,24.6913580246914,1584
FEMALE,51,45-59,RURAL AREAS,Mazowieckie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0,1800.0,MARRIED,7.0,1982.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,13,NO,-8,NO,NO,NO,-8,NO,,,NONE,165.0,50.0,18.3654729109275,3991
MALE,21,16-24,"URBAN 500,000 AND OVER",Malopolskie,SECONDARY,services for the population and transport services,UNEMPLOYED,-8,-8.0,SINGLE,,,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,7,NO,-8,NO,NO,,-8,"YES, TO EU COUNTRY",IT DEPENDS,GREAT BRITAIN,ACTIVE,172.0,89.0,30.0838290968091,2795
FEMALE,62,60-64,RURAL AREAS,Swietokrzyskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24,1110.0,MARRIED,11.0,1981.0,,,MIXED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,162.0,73.0,27.8158817253467,4333
MALE,33,25-34,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",FARMER,0,1000.0,MARRIED,7.0,2004.0,,,PLEASED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,8,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,186.0,90.0,26.0145681581686,1257
MALE,19,16-24,"URBAN 100,000-200,000",Wielkopolskie,VOCATIONAL/GRAMMAR,lack of data,OTHER ECONOMICALLY INACTIVE,-8,,SINGLE,,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3,NO,-8,NO,NO,,-8,NO,,,PASSIVE,172.0,90.0,30.4218496484586,3938
FEMALE,54,45-59,"URBAN BELOW 20,000",Podkarpackie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PRIVATE SECTOR,0,1000.0,MARRIED,4.0,1980.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,18,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,88.0,32.7186198691255,1112
MALE,56,45-59,RURAL AREAS,Kujawsko-pomorskie,VOCATIONAL/GRAMMAR,technical science,SELF-EMPLOYED,0,-8.0,MARRIED,10.0,1983.0,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,176.0,76.0,24.535123966942106,4299
MALE,65,65+,RURAL AREAS,Lubuskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24,610.0,MARRIED,8.0,1971.0,,,MOSTLY SATISFIED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,2,YES,20,YES,YES,NO,-8,NO,,,NONE,172.0,67.0,22.6473769605192,697
FEMALE,64,60-64,"URBAN 100,000-200,000",Dolnoslaskie,SECONDARY,architecture and construction,RETIRED,24,1800.0,WIDOWED,,,1.0,2003.0,PLEASED,8.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,156.0,56.0,23.0111768573307,3760
FEMALE,25,25-34,"URBAN BELOW 20,000",Lubuskie,POST-SECONDARY OR HIGHER,economy and administration,PUPIL OR STUDENT,24,1200.0,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,162.0,80.0,30.4831580551745,4508
FEMALE,52,45-59,"URBAN 200,000-500,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PUBLIC SECTOR,0,1500.0,MARRIED,6.0,1979.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,30,YES,20,NO,NO,NO,-8,NO,,,NONE,164.0,80.0,29.744199881023196,3307
FEMALE,26,25-34,"URBAN 20,000-100,000",Lubelskie,POST-SECONDARY OR HIGHER,social sciences,EMPLOYED IN PRIVATE SECTOR,0,2500.0,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,10,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,174.0,70.0,23.120623596247892,4218
MALE,36,35-44,RURAL AREAS,Slaskie,POST-SECONDARY OR HIGHER,technical science,EMPLOYED IN PUBLIC SECTOR,0,3300.0,MARRIED,8.0,1999.0,,,MOSTLY SATISFIED,2.0,IT`S DIFFICULT TO TELL,YES,NO,YES,12,NO,-8,YES,YES,NO,-8,NO,,,PASSIVE,186.0,93.0,26.8817204301075,103
FEMALE,74,65+,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,0,698.0,WIDOWED,12.0,1958.0,6.0,2006.0,MOSTLY SATISFIED,11.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,3,NO,-8,NO,NO,NO,-8,NO,,,NONE,165.0,75.0,27.5482093663912,3247
FEMALE,40,35-44,"URBAN BELOW 20,000",Mazowieckie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0,1500.0,MARRIED,8.0,1994.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,YES,20,NO,NO,NO,-8,NO,,,NONE,185.0,90.0,26.296566837107395,1987
MALE,54,45-59,"URBAN 20,000-100,000",Swietokrzyskie,VOCATIONAL/GRAMMAR,production and processing,EMPLOYED IN PRIVATE SECTOR,-8,1800.0,WIDOWED,6.0,1996.0,10.0,2008.0,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,3,YES,-8,NO,NO,NO,-8,NO,,,NONE,180.0,90.0,27.7777777777778,533
MALE,19,16-24,RURAL AREAS,Podkarpackie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,,SINGLE,,,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,10,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,175.0,72.0,23.5102040816327,2919
MALE,46,45-59,"URBAN 100,000-200,000",Dolnoslaskie,PRIMARY/NO EDUCATION,no specialisation,UNEMPLOYED,24,-8.0,DIVORCED,4.0,1988.0,10.0,1998.0,MOSTLY DISSATISFIED,8.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,YES,25,YES,NO,NO,-8,"YES, TO EU COUNTRY",IT DEPENDS,,NONE,177.0,69.0,22.0243225126879,1478
FEMALE,53,45-59,RURAL AREAS,Lubuskie,SECONDARY,"agriculture, forestry, fishing",EMPLOYED IN PRIVATE SECTOR,0,1800.0,MARRIED,10.0,1988.0,,,MIXED,7.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,-8,NO,-8,NO,NO,NO,-8,NO,,,NONE,165.0,,,3083
FEMALE,25,25-34,"URBAN BELOW 20,000",Mazowieckie,SECONDARY,no specialisation,UNEMPLOYED,14,-8.0,MARRIED,6.0,2007.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,164.0,54.0,20.0773349196907,2904
MALE,20,16-24,RURAL AREAS,Lubuskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,-8,310.0,SINGLE,,,,,MOSTLY SATISFIED,,IT`S DIFFICULT TO TELL,YES,NO,YES,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,178.0,70.0,22.0931700542861,3574
FEMALE,40,35-44,RURAL AREAS,Pomorskie,POST-SECONDARY OR HIGHER,architecture and construction,EMPLOYED IN PUBLIC SECTOR,0,3000.0,DIVORCED,11.0,1995.0,12.0,1999.0,MOSTLY SATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,4,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,168.0,84.0,29.761904761904802,3681
FEMALE,56,45-59,RURAL AREAS,Malopolskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,0,,MARRIED,4.0,1976.0,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,1,NO,-8,NO,NO,NO,-8,NO,,,NONE,163.0,90.0,33.874063758515604,2562
MALE,52,45-59,RURAL AREAS,Podlaskie,VOCATIONAL/GRAMMAR,"agriculture, forestry, fishing",FARMER,-8,-8.0,SINGLE,,,,,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,190.0,85.0,23.545706371191105,2185
MALE,52,45-59,RURAL AREAS,Pomorskie,SECONDARY,services for the population and transport services,FARMER,0,500.0,MARRIED,10.0,1980.0,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,YES,20,YES,20,NO,NO,NO,-8,NO,,,NONE,184.0,87.0,25.6970699432892,646
MALE,54,45-59,RURAL AREAS,Wielkopolskie,SECONDARY,"agriculture, forestry, fishing",FARMER,0,-8.0,MARRIED,8.0,1980.0,,,MIXED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,12,NO,-8,NO,NO,NO,-8,NO,,,NONE,168.0,96.0,34.0136054421769,676
MALE,31,25-34,"URBAN 20,000-100,000",Slaskie,SECONDARY,no specialisation,EMPLOYED IN PRIVATE SECTOR,-8,1200.0,MARRIED,7.0,2004.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,2,NO,-8,YES,YES,NO,-8,NO,,,ACTIVE,173.0,80.0,26.729927495071696,923
FEMALE,65,65+,"URBAN BELOW 20,000",Opolskie,SECONDARY,social sciences,RETIRED,24,1300.0,MARRIED,12.0,1969.0,,,MOSTLY SATISFIED,9.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,152.0,70.0,30.297783933517998,4530
MALE,31,25-34,RURAL AREAS,Wielkopolskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,8,4500.0,SINGLE,,,,,MOSTLY SATISFIED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,176.0,80.0,25.826446280991696,2712
FEMALE,57,45-59,"URBAN 100,000-200,000",Dolnoslaskie,POST-SECONDARY OR HIGHER,pedagogics,RETIRED,0,1450.0,SINGLE,,,,,MIXED,2.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,NO,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,159.0,53.0,20.9643605870021,4481
FEMALE,18,16-24,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,0,700.0,SINGLE,,,,,MOSTLY SATISFIED,3.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,10,NO,-8,NO,NO,,-8,NO,,,PASSIVE,160.0,50.0,19.53125,2144
FEMALE,65,65+,"URBAN 20,000-100,000",Podlaskie,SECONDARY,services for the population and transport services,RETIRED,-8,1300.0,MARRIED,1.0,1995.0,,,PLEASED,6.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,10,YES,13,NO,NO,NO,-8,NO,,,NONE,165.0,85.0,31.221303948576693,857
MALE,60,60-64,RURAL AREAS,Lubuskie,VOCATIONAL/GRAMMAR,technical science,RETIRED,24,900.0,MARRIED,9.0,1977.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,6,NO,-8,NO,NO,NO,-8,"YES, TO EU COUNTRY",LESS THAN 1 YEAR,ITALY,NONE,164.0,65.0,24.1671624033314,3296
FEMALE,40,35-44,RURAL AREAS,Mazowieckie,SECONDARY,no specialisation,OTHER ECONOMICALLY INACTIVE,0,1000.0,MARRIED,5.0,1998.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,170.0,70.0,24.2214532871972,3107
FEMALE,47,45-59,RURAL AREAS,Lodzkie,SECONDARY,"agriculture, forestry, fishing",OTHER ECONOMICALLY INACTIVE,0,,MARRIED,12.0,1990.0,,,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,162.0,79.0,30.102118579484802,2558
MALE,42,35-44,"URBAN 100,000-200,000",Mazowieckie,SECONDARY,technical science,SELF-EMPLOYED,0,3000.0,MARRIED,6.0,1993.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,4,YES,20,NO,NO,NO,-8,NO,,,NONE,188.0,105.0,29.7080126754187,3233
FEMALE,57,45-59,RURAL AREAS,Warminsko-mazurskie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,-8,250.0,MARRIED,4.0,1977.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,3,YES,15,NO,,NO,-8,NO,,,NONE,160.0,62.0,24.21875,3492
MALE,23,16-24,"URBAN 100,000-200,000",Pomorskie,POST-SECONDARY OR HIGHER,healthcare,EMPLOYED IN PRIVATE SECTOR,0,1600.0,SINGLE,,,,,MOSTLY SATISFIED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,9,YES,20,NO,NO,NO,-8,NO,,,ACTIVE,182.0,87.0,26.264943847361398,288
FEMALE,72,65+,"URBAN BELOW 20,000",Lodzkie,PRIMARY/NO EDUCATION,not applicable,RETIRED,24,1200.0,MARRIED,11.0,1960.0,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,20,NO,-8,NO,YES,NO,-8,NO,,,NONE,170.0,75.0,25.951557093425606,2682
MALE,30,25-34,"URBAN 100,000-200,000",Slaskie,POST-SECONDARY OR HIGHER,environmental protection,EMPLOYED IN PRIVATE SECTOR,0,2500.0,MARRIED,5.0,2008.0,,,PLEASED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NO,4,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,169.0,82.0,28.710479324953603,1292
MALE,63,60-64,"URBAN 500,000 AND OVER",Mazowieckie,VOCATIONAL/GRAMMAR,technical science,RETIRED,0,-8.0,MARRIED,9.0,1973.0,,,MOSTLY SATISFIED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,6,NO,-8,NO,NO,NO,-8,NO,,,NONE,168.0,92.0,32.5963718820862,4527
MALE,57,45-59,"URBAN 100,000-200,000",Zachodnio-pomorskie,PRIMARY/NO EDUCATION,no specialisation,SELF-EMPLOYED,-8,1200.0,MARRIED,6.0,1980.0,,,MOSTLY SATISFIED,7.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,6,NO,-8,NO,NO,NO,-8,NO,,,NONE,180.0,85.0,26.234567901234602,959
MALE,22,16-24,"URBAN 500,000 AND OVER",Mazowieckie,SECONDARY,no specialisation,PUPIL OR STUDENT,0,,SINGLE,,,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,NO,8,NO,-8,NO,NO,,-8,NO,,,ACTIVE,202.0,100.0,24.507401235173006,1602
MALE,36,35-44,"URBAN 100,000-200,000",Lubelskie,POST-SECONDARY OR HIGHER,liberal arts,EMPLOYED IN PUBLIC SECTOR,-8,2000.0,MARRIED,9.0,2002.0,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,190.0,82.0,22.7146814404432,4957
FEMALE,54,45-59,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,-8,1400.0,WIDOWED,6.0,1981.0,2.0,2001.0,MOSTLY SATISFIED,5.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,3,YES,20,NO,NO,NO,-8,NO,,,NONE,164.0,62.0,23.051754907793,3647
FEMALE,53,45-59,RURAL AREAS,Podkarpackie,PRIMARY/NO EDUCATION,no specialisation,OTHER ECONOMICALLY INACTIVE,24,,MARRIED,4.0,1978.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,30,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,94.0,34.9494348602023,4100
FEMALE,61,60-64,RURAL AREAS,Wielkopolskie,PRIMARY/NO EDUCATION,no specialisation,,24,400.0,MARRIED,9.0,1967.0,,,PLEASED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,161.0,78.0,30.091431657729306,2751
MALE,80,65+,"URBAN 200,000-500,000",Slaskie,SECONDARY,production and processing,RETIRED,24,1350.0,MARRIED,5.0,1956.0,,,UNHAPPY,7.0,ONE CAN`T BE TOO CAREFUL,NO,NO,YES,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,173.0,92.0,30.7394166193324,4726
FEMALE,35,35-44,"URBAN BELOW 20,000",Warminsko-mazurskie,POST-SECONDARY OR HIGHER,production and processing,OTHER ECONOMICALLY INACTIVE,-8,2000.0,MARRIED,,,,,PLEASED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,174.0,81.0,26.7538644470868,4132
MALE,44,35-44,"URBAN 20,000-100,000",Lubelskie,VOCATIONAL/GRAMMAR,services for the population and transport services,EMPLOYED IN PUBLIC SECTOR,-8,4500.0,MARRIED,11.0,2007.0,,,MIXED,1.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,3,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,170.0,82.0,28.3737024221453,4414
MALE,21,16-24,"URBAN BELOW 20,000",Mazowieckie,VOCATIONAL/GRAMMAR,technical science,UNEMPLOYED,-8,,SINGLE,,,,,PLEASED,0.0,IT`S DIFFICULT TO TELL,YES,NO OPINION,YES,8,NO,-8,NO,NO,,-8,NO,,,NONE,186.0,76.0,21.9678575557868,3993
FEMALE,63,60-64,"URBAN 200,000-500,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,economy and administration,RETIRED,24,1150.0,DIVORCED,5.0,1976.0,9.0,1982.0,MIXED,13.0,IT`S DIFFICULT TO TELL,YES,NO,YES,30,NO,-8,YES,NO,NO,-8,NO,,,PASSIVE,160.0,90.0,35.15625,2535
FEMALE,53,45-59,"URBAN 100,000-200,000",Malopolskie,SECONDARY,other,EMPLOYED IN PRIVATE SECTOR,-8,1100.0,MARRIED,7.0,1981.0,,,MIXED,9.0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,YES,4,NO,-8,NO,NO,NO,-8,NO,,,NONE,164.0,71.0,26.3979773944081,3782
MALE,26,25-34,"URBAN 100,000-200,000",Lodzkie,SECONDARY,no specialisation,PUPIL OR STUDENT,0,3900.0,MARRIED,7.0,2010.0,,,MOSTLY SATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,2,NO,-8,YES,NO,NO,-8,NO,,,ACTIVE,183.0,96.0,28.6661291767446,4608
FEMALE,22,16-24,RURAL AREAS,Zachodnio-pomorskie,SECONDARY,no specialisation,EMPLOYED IN PUBLIC SECTOR,0,1380.0,SINGLE,,,,,PLEASED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,NO,YES,2,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,168.0,65.0,23.0300453514739,4750
FEMALE,34,25-34,RURAL AREAS,Dolnoslaskie,POST-SECONDARY OR HIGHER,economy and administration,EMPLOYED IN PRIVATE SECTOR,0,3000.0,MARRIED,9.0,1997.0,,,MIXED,5.0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,YES,4,YES,10,NO,NO,NO,-8,NO,,,ACTIVE,170.0,70.0,24.2214532871972,2863
MALE,18,16-24,RURAL AREAS,Opolskie,VOCATIONAL/GRAMMAR,no specialisation,PUPIL OR STUDENT,24,1000.0,SINGLE,,,,,PLEASED,0.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,4,NO,-8,NO,NO,NO,-8,NO,,,ACTIVE,172.0,70.0,23.6614386154678,3164
MALE,63,60-64,RURAL AREAS,Kujawsko-pomorskie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,12,300.0,DIVORCED,3.0,1967.0,7.0,1980.0,UNHAPPY,3.0,ONE CAN`T BE TOO CAREFUL,NO,YES,YES,0,YES,20,NO,NO,NO,-8,NO,,,NONE,165.0,70.0,25.7116620752984,2914
FEMALE,50,45-59,"URBAN 100,000-200,000",Pomorskie,SECONDARY,services for the population and transport services,EMPLOYED IN PRIVATE SECTOR,0,1800.0,WIDOWED,4.0,1983.0,10.0,1998.0,MOSTLY SATISFIED,2.0,ONE CAN`T BE TOO CAREFUL,YES,NO,YES,2,NO,-8,NO,NO,NO,-8,NO,,,NONE,161.0,52.0,20.0609544384862,2227
FEMALE,46,45-59,"URBAN 20,000-100,000",Kujawsko-pomorskie,POST-SECONDARY OR HIGHER,healthcare,SELF-EMPLOYED,-8,5000.0,DIVORCED,7.0,1994.0,7.0,2005.0,MOSTLY SATISFIED,7.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3,NO,-8,NO,NO,NO,-8,NO,,,NONE,161.0,80.0,30.863006828440298,3402
MALE,69,65+,RURAL AREAS,Lodzkie,PRIMARY/NO EDUCATION,no specialisation,RETIRED,24,1500.0,MARRIED,9.0,1965.0,,,MIXED,13.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,0,NO,-8,NO,NO,NO,-8,NO,,,NONE,165.0,74.0,27.180899908172602,1699
FEMALE,54,45-59,"URBAN 100,000-200,000",Zachodnio-pomorskie,POST-SECONDARY OR HIGHER,pedagogics,SELF-EMPLOYED,0,3000.0,SINGLE,,,,,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,NO,3,YES,10,NO,NO,NO,-8,NO,,,NONE,170.0,72.0,24.9134948096886,4749
FEMALE,23,16-24,RURAL AREAS,Lubelskie,POST-SECONDARY OR HIGHER,services for the population and transport services,UNEMPLOYED,-8,,SINGLE,,,,,MOSTLY SATISFIED,0.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,10,NO,-8,NO,NO,NO,-8,NO,,,NONE,174.0,53.0,17.5056150085877,1525
FEMALE,51,45-59,"URBAN BELOW 20,000",Dolnoslaskie,VOCATIONAL/GRAMMAR,technical science,EMPLOYED IN PRIVATE SECTOR,0,1000.0,DIVORCED,12.0,1982.0,6.0,2010.0,MOSTLY DISSATISFIED,3.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,2,YES,20,NO,NO,NO,-8,NO,,,NONE,160.0,80.0,31.25,36
FEMALE,65,65+,"URBAN 200,000-500,000",Warminsko-mazurskie,SECONDARY,no specialisation,LONG-TERM SICK/DISABLED,-8,5000.0,WIDOWED,5.0,1974.0,5.0,1995.0,PLEASED,6.0,ONE CAN`T BE TOO CAREFUL,YES,YES,YES,8,NO,-8,NO,NO,NO,-8,NO,,,NONE,162.0,86.0,32.7693949093126,3896
MALE,79,65+,"URBAN 20,000-100,000",Pomorskie,SECONDARY,technical science,RETIRED,0,1800.0,WIDOWED,7.0,1962.0,6.0,1982.0,MIXED,16.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,0,NO,-8,NO,NO,NO,-8,NO,,,NONE,163.0,70.0,26.346494034401,1398
MALE,68,65+,RURAL AREAS,Mazowieckie,VOCATIONAL/GRAMMAR,services for the population and transport services,RETIRED,0,980.0,MARRIED,12.0,1964.0,,,MOSTLY SATISFIED,14.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,4,YES,20,NO,NO,NO,-8,NO,,,NONE,164.0,64.0,23.7953599048186,4639
FEMALE,78,65+,RURAL AREAS,Swietokrzyskie,PRIMARY/NO EDUCATION,not applicable,RETIRED,24,640.0,MARRIED,12.0,1954.0,,,MOSTLY SATISFIED,15.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,YES,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,160.0,72.0,28.125,543
FEMALE,44,35-44,RURAL AREAS,Malopolskie,POST-SECONDARY OR HIGHER,veterinary medicine,SELF-EMPLOYED,-8,1500.0,MARRIED,8.0,1991.0,,,DELIGHTED,1.0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NO,10,NO,-8,NO,NO,NO,-8,NO,,,PASSIVE,167.0,71.0,25.4580659041199,2485
MALE,54,45-59,"URBAN 500,000 AND OVER",Lodzkie,VOCATIONAL/GRAMMAR,technical science,PUPIL OR STUDENT,0,1750.0,DIVORCED,12.0,1980.0,3.0,2010.0,MOSTLY DISSATISFIED,1.0,IT`S DIFFICULT TO TELL,NO,YES,YES,10,NO,-8,YES,YES,NO,-8,NO,,,PASSIVE,173.0,103.0,34.414781649904796,3646
FEMALE,36,35-44,"URBAN 100,000-200,000",Mazowieckie,PRIMARY/NO EDUCATION,no specialisation,EMPLOYED IN PRIVATE SECTOR,0,1000.0,MARRIED,6.0,1996.0,,,MOSTLY SATISFIED,4.0,ONE CAN`T BE TOO CAREFUL,YES,NO,NO,5,NO,-8,NO,NO,NO,-8,NO,,,NONE,160.0,54.0,21.09375,3854
